UniqueID,mg.asp,mg.pln,treat.dum,post.dum,Region,wave,wave.comp,nonmissing2,nonmissing3,wt2,wt3,educ,age,male,bs.exp.now,bs.exp.past,Score,lost.job,job_w1,gvt.rg.cmpl,bs.supp
1,4,NA,1,0,Upper River Region,1,1,TRUE,TRUE,1.0527875608531587,1.2910716941391704,2,35,1,1,0,60,2,1,2,2
1,NA,1,1,1,Upper River Region,2,1,TRUE,TRUE,1.0527875608531587,1.2910716941391704,2,35,1,1,0,60,2,1,4,3
1,3,1,1,1,Upper River Region,3,1,TRUE,TRUE,1.0527875608531587,1.2910716941391704,2,35,1,1,0,60,2,1,2,4
3,4,1,0,0,West Coast Region,1,1,TRUE,TRUE,1.0889679893130642,1.3578955973830078,2,28,0,0,0,60,2,1,4,2
3,4,1,0,1,West Coast Region,2,1,TRUE,TRUE,1.0889679893130642,1.3578955973830078,2,28,0,0,0,60,2,1,4,2
3,3,1,0,1,West Coast Region,3,1,TRUE,TRUE,1.0889679893130642,1.3578955973830078,2,28,0,0,0,60,2,1,4,2
4,3,3,0,0,Greater Banjul Area,1,1,FALSE,FALSE,1.105370619054416,1.3528288095892438,2,28,1,0,0,47,1,0,5,1
4,NA,NA,0,1,Greater Banjul Area,2,0,FALSE,FALSE,1.105370619054416,1.3528288095892438,2,28,1,0,0,47,1,0,NA,NA
4,NA,NA,0,1,Greater Banjul Area,3,0,FALSE,FALSE,1.105370619054416,1.3528288095892438,2,28,1,0,0,47,1,0,NA,NA
5,4,2,0,0,West Coast Region,1,1,TRUE,FALSE,1.0525205579708192,1.3594713570485857,1,35,0,1,0,47,1,0,4,2
5,2,1,0,1,West Coast Region,2,1,TRUE,FALSE,1.0525205579708192,1.3594713570485857,1,35,0,1,0,47,1,0,5,4
5,NA,NA,0,1,West Coast Region,3,0,TRUE,FALSE,1.0525205579708192,1.3594713570485857,1,35,0,1,0,47,1,0,NA,NA
6,4,1,1,0,Greater Banjul Area,1,1,TRUE,FALSE,1.1322473721948323,1.5016016769952656,3,34,1,0,0,67,2,1,3,2
6,2,1,1,1,Greater Banjul Area,2,1,TRUE,FALSE,1.1322473721948323,1.5016016769952656,3,34,1,0,0,67,2,1,3,3
6,NA,NA,1,1,Greater Banjul Area,3,0,TRUE,FALSE,1.1322473721948323,1.5016016769952656,3,34,1,0,0,67,2,1,NA,NA
9,5,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.1082169098318795,1.404553968997375,3,29,1,0,0,60,0,0,3,1
9,4,2,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.1082169098318795,1.404553968997375,3,29,1,0,0,60,0,0,3,4
9,2,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.1082169098318795,1.404553968997375,3,29,1,0,0,60,0,0,3,2
11,4,2,1,0,West Coast Region,1,1,TRUE,TRUE,1.084680775365894,1.3494683324678667,3,29,1,1,0,67,2,1,5,5
11,4,2,1,1,West Coast Region,2,1,TRUE,TRUE,1.084680775365894,1.3494683324678667,3,29,1,1,0,67,2,1,5,4
11,5,2,1,1,West Coast Region,3,1,TRUE,TRUE,1.084680775365894,1.3494683324678667,3,29,1,1,0,67,2,1,5,4
13,NA,NA,1,0,Upper River Region,1,1,TRUE,FALSE,1.0706556755374714,1.3758818896882552,2,24,0,1,0,47,1,0,NA,4
13,3,2,1,1,Upper River Region,2,1,TRUE,FALSE,1.0706556755374714,1.3758818896882552,2,24,0,1,0,47,1,0,2,4
13,NA,NA,1,1,Upper River Region,3,0,TRUE,FALSE,1.0706556755374714,1.3758818896882552,2,24,0,1,0,47,1,0,NA,NA
14,4,3,0,0,West Coast Region,1,1,TRUE,TRUE,1.0868050511923764,1.5082674598772512,2,22,0,1,0,47,2,1,4,3
14,5,1,0,1,West Coast Region,2,1,TRUE,TRUE,1.0868050511923764,1.5082674598772512,2,22,0,1,0,47,2,1,4,5
14,4,1,0,1,West Coast Region,3,1,TRUE,TRUE,1.0868050511923764,1.5082674598772512,2,22,0,1,0,47,2,1,5,2
15,4,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0604891619558228,1.3002417431853552,2,33,1,0,0,47,2,1,4,2
15,5,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0604891619558228,1.3002417431853552,2,33,1,0,0,47,2,1,2,3
15,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0604891619558228,1.3002417431853552,2,33,1,0,0,47,2,1,3,3
16,4,2,1,0,Lower River Region,1,1,TRUE,TRUE,1.0442401998182522,1.1739447587820995,2,27,1,0,1,53,1,0,4,2
16,3,1,1,1,Lower River Region,2,1,TRUE,TRUE,1.0442401998182522,1.1739447587820995,2,27,1,0,1,53,1,0,4,4
16,4,2,1,1,Lower River Region,3,1,TRUE,TRUE,1.0442401998182522,1.1739447587820995,2,27,1,0,1,53,1,0,4,4
17,4,NA,0,0,West Coast Region,1,1,TRUE,TRUE,1.0971458629436932,1.4985014048370204,2,33,1,1,0,53,2,1,4,4
17,4,1,0,1,West Coast Region,2,1,TRUE,TRUE,1.0971458629436932,1.4985014048370204,2,33,1,1,0,53,2,1,2,2
17,4,1,0,1,West Coast Region,3,1,TRUE,TRUE,1.0971458629436932,1.4985014048370204,2,33,1,1,0,53,2,1,4,2
18,4,2,1,0,Upper River Region,1,1,TRUE,TRUE,1.0706556755374714,1.3758818896882552,2,24,0,1,0,47,1,0,4,2
18,4,1,1,1,Upper River Region,2,1,TRUE,TRUE,1.0706556755374714,1.3758818896882552,2,24,0,1,0,47,1,0,4,4
18,2,1,1,1,Upper River Region,3,1,TRUE,TRUE,1.0706556755374714,1.3758818896882552,2,24,0,1,0,47,1,0,4,4
19,2,NA,1,0,West Coast Region,1,1,TRUE,TRUE,1.0970805418013372,1.5250595768162385,2,29,0,1,0,67,2,1,2,2
19,3,1,1,1,West Coast Region,2,1,TRUE,TRUE,1.0970805418013372,1.5250595768162385,2,29,0,1,0,67,2,1,2,5
19,2,1,1,1,West Coast Region,3,1,TRUE,TRUE,1.0970805418013372,1.5250595768162385,2,29,0,1,0,67,2,1,4,5
21,3,NA,1,0,Greater Banjul Area,1,1,TRUE,FALSE,1.0621196739146894,1.3077983624455953,2,32,1,0,0,53,2,1,4,2
21,4,1,1,1,Greater Banjul Area,2,1,TRUE,FALSE,1.0621196739146894,1.3077983624455953,2,32,1,0,0,53,2,1,4,4
21,NA,NA,1,1,Greater Banjul Area,3,0,TRUE,FALSE,1.0621196739146894,1.3077983624455953,2,32,1,0,0,53,2,1,NA,NA
22,NA,1,0,0,Greater Banjul Area,1,1,TRUE,FALSE,1.0912097377172505,1.3609230430080854,2,29,0,0,0,60,0,0,4,2
22,4,1,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.0912097377172505,1.3609230430080854,2,29,0,0,0,60,0,0,4,2
22,NA,NA,0,1,Greater Banjul Area,3,0,TRUE,FALSE,1.0912097377172505,1.3609230430080854,2,29,0,0,0,60,0,0,NA,NA
23,4,1,0,0,Upper River Region,1,1,TRUE,FALSE,1.214157850272788,1.5776981733773023,3,35,0,0,0,67,2,1,4,2
23,4,1,0,1,Upper River Region,2,1,TRUE,FALSE,1.214157850272788,1.5776981733773023,3,35,0,0,0,67,2,1,5,2
23,NA,NA,0,1,Upper River Region,3,0,TRUE,FALSE,1.214157850272788,1.5776981733773023,3,35,0,0,0,67,2,1,NA,NA
24,4,NA,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0488300963739632,1.19189688024396,2,26,1,0,1,67,0,0,4,1
24,4,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0488300963739632,1.19189688024396,2,26,1,0,1,67,0,0,3,2
24,5,2,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0488300963739632,1.19189688024396,2,26,1,0,1,67,0,0,4,2
25,NA,NA,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.096370436020902,1.4047944443525817,3,36,1,1,0,60,1,0,2,2
25,2,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.096370436020902,1.4047944443525817,3,36,1,1,0,60,1,0,2,4
25,2,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.096370436020902,1.4047944443525817,3,36,1,1,0,60,1,0,4,1
27,NA,NA,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0764889315697452,1.491658884509854,2,26,0,1,0,60,2,1,5,2
27,5,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0764889315697452,1.491658884509854,2,26,0,1,0,60,2,1,3,3
27,3,3,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0764889315697452,1.491658884509854,2,26,0,1,0,60,2,1,2,4
30,4,NA,1,0,Lower River Region,1,1,TRUE,FALSE,1.1079747803564144,1.425897193906135,2,29,0,0,1,67,1,0,5,2
30,4,2,1,1,Lower River Region,2,1,TRUE,FALSE,1.1079747803564144,1.425897193906135,2,29,0,0,1,67,1,0,4,4
30,NA,NA,1,1,Lower River Region,3,0,TRUE,FALSE,1.1079747803564144,1.425897193906135,2,29,0,0,1,67,1,0,NA,NA
31,3,1,0,0,Upper River Region,1,1,TRUE,TRUE,1.1604077202288978,1.673361228228543,2,23,0,0,1,47,1,0,5,2
31,2,1,0,1,Upper River Region,2,1,TRUE,TRUE,1.1604077202288978,1.673361228228543,2,23,0,0,1,47,1,0,4,2
31,4,1,0,1,Upper River Region,3,1,TRUE,TRUE,1.1604077202288978,1.673361228228543,2,23,0,0,1,47,1,0,2,4
32,2,1,1,0,Upper River Region,1,1,TRUE,TRUE,1.0420244555387461,1.2277805782120041,2,29,1,1,0,53,1,0,4,4
32,2,1,1,1,Upper River Region,2,1,TRUE,TRUE,1.0420244555387461,1.2277805782120041,2,29,1,1,0,53,1,0,4,4
32,2,1,1,1,Upper River Region,3,1,TRUE,TRUE,1.0420244555387461,1.2277805782120041,2,29,1,1,0,53,1,0,4,2
33,4,3,0,0,Upper River Region,1,1,TRUE,FALSE,1.1475088973187384,1.6211535334138396,2,31,1,0,1,60,1,0,4,4
33,3,2,0,1,Upper River Region,2,1,TRUE,FALSE,1.1475088973187384,1.6211535334138396,2,31,1,0,1,60,1,0,4,3
33,NA,NA,0,1,Upper River Region,3,0,TRUE,FALSE,1.1475088973187384,1.6211535334138396,2,31,1,0,1,60,1,0,NA,NA
34,2,1,1,0,Upper River Region,1,1,TRUE,FALSE,1.0627046811941785,1.348318210903129,2,37,1,1,0,73,1,0,3,2
34,3,1,1,1,Upper River Region,2,1,TRUE,FALSE,1.0627046811941785,1.348318210903129,2,37,1,1,0,73,1,0,4,2
34,NA,NA,1,1,Upper River Region,3,0,TRUE,FALSE,1.0627046811941785,1.348318210903129,2,37,1,1,0,73,1,0,NA,NA
35,2,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0764889315697452,1.491658884509854,2,26,0,1,0,60,1,0,4,2
35,3,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0764889315697452,1.491658884509854,2,26,0,1,0,60,1,0,2,2
35,3,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0764889315697452,1.491658884509854,2,26,0,1,0,60,1,0,2,2
37,4,2,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0725602303403596,1.3853422541834088,2,23,0,1,0,53,0,0,4,4
37,1,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0725602303403596,1.3853422541834088,2,23,0,1,0,53,0,0,4,2
37,4,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0725602303403596,1.3853422541834088,2,23,0,1,0,53,0,0,4,4
38,5,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.072617145097701,1.2982288972021603,3,28,1,1,0,53,2,1,2,2
38,3,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.072617145097701,1.2982288972021603,3,28,1,1,0,53,2,1,4,4
38,4,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.072617145097701,1.2982288972021603,3,28,1,1,0,53,2,1,2,3
39,3,NA,0,0,West Coast Region,1,1,TRUE,FALSE,1.3566324538637748,2.062766925739298,3,31,0,0,1,60,2,1,4,2
39,5,2,0,1,West Coast Region,2,1,TRUE,FALSE,1.3566324538637748,2.062766925739298,3,31,0,0,1,60,2,1,4,2
39,NA,NA,0,1,West Coast Region,3,0,TRUE,FALSE,1.3566324538637748,2.062766925739298,3,31,0,0,1,60,2,1,NA,NA
41,2,NA,1,0,Lower River Region,1,1,TRUE,FALSE,1.0434937292642443,1.2090556183960988,2,21,1,0,0,47,0,0,4,5
41,4,3,1,1,Lower River Region,2,1,TRUE,FALSE,1.0434937292642443,1.2090556183960988,2,21,1,0,0,47,0,0,4,5
41,NA,NA,1,1,Lower River Region,3,0,TRUE,FALSE,1.0434937292642443,1.2090556183960988,2,21,1,0,0,47,0,0,NA,NA
42,4,NA,1,0,Lower River Region,1,1,TRUE,TRUE,1.0685645561375154,1.339564962526412,2,31,1,0,0,67,1,0,3,2
42,2,1,1,1,Lower River Region,2,1,TRUE,TRUE,1.0685645561375154,1.339564962526412,2,31,1,0,0,67,1,0,4,2
42,1,1,1,1,Lower River Region,3,1,TRUE,TRUE,1.0685645561375154,1.339564962526412,2,31,1,0,0,67,1,0,5,2
43,4,1,0,0,Lower River Region,1,1,TRUE,FALSE,1.1254213729722864,1.3742586267909105,2,35,1,0,0,47,1,0,4,4
43,5,2,0,1,Lower River Region,2,1,TRUE,FALSE,1.1254213729722864,1.3742586267909105,2,35,1,0,0,47,1,0,4,2
43,NA,NA,0,1,Lower River Region,3,0,TRUE,FALSE,1.1254213729722864,1.3742586267909105,2,35,1,0,0,47,1,0,NA,NA
44,2,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0502640454139265,1.242737727639218,2,22,1,0,0,60,1,0,2,2
44,4,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0502640454139265,1.242737727639218,2,22,1,0,0,60,1,0,4,5
44,4,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0502640454139265,1.242737727639218,2,22,1,0,0,60,1,0,2,2
45,4,3,0,0,West Coast Region,1,1,TRUE,FALSE,1.0510349889586441,1.4089782827139317,2,26,1,1,0,80,1,0,4,5
45,3,1,0,1,West Coast Region,2,1,TRUE,FALSE,1.0510349889586441,1.4089782827139317,2,26,1,1,0,80,1,0,3,5
45,NA,NA,0,1,West Coast Region,3,0,TRUE,FALSE,1.0510349889586441,1.4089782827139317,2,26,1,1,0,80,1,0,NA,NA
46,4,1,1,0,West Coast Region,1,1,TRUE,TRUE,1.1706672024539018,1.6227689791759115,3,22,0,0,0,53,0,0,2,2
46,2,1,1,1,West Coast Region,2,1,TRUE,TRUE,1.1706672024539018,1.6227689791759115,3,22,0,0,0,53,0,0,2,4
46,3,1,1,1,West Coast Region,3,1,TRUE,TRUE,1.1706672024539018,1.6227689791759115,3,22,0,0,0,53,0,0,2,4
47,1,NA,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.081654071610886,1.4364423040321643,2,25,0,1,0,60,2,1,4,4
47,5,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.081654071610886,1.4364423040321643,2,25,0,1,0,60,2,1,3,4
47,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.081654071610886,1.4364423040321643,2,25,0,1,0,60,2,1,2,4
48,4,1,0,0,West Coast Region,1,1,TRUE,FALSE,1.0901575323879822,1.4860619485040705,2,30,1,1,0,53,1,0,4,2
48,3,1,0,1,West Coast Region,2,1,TRUE,FALSE,1.0901575323879822,1.4860619485040705,2,30,1,1,0,53,1,0,4,2
48,NA,NA,0,1,West Coast Region,3,0,TRUE,FALSE,1.0901575323879822,1.4860619485040705,2,30,1,1,0,53,1,0,NA,NA
49,3,1,0,0,West Coast Region,1,1,TRUE,FALSE,1.0960650285065938,1.3638046637835606,2,22,0,0,0,47,2,1,3,2
49,2,1,0,1,West Coast Region,2,1,TRUE,FALSE,1.0960650285065938,1.3638046637835606,2,22,0,0,0,47,2,1,4,4
49,NA,NA,0,1,West Coast Region,3,0,TRUE,FALSE,1.0960650285065938,1.3638046637835606,2,22,0,0,0,47,2,1,NA,NA
50,5,1,1,0,Upper River Region,1,1,TRUE,TRUE,1.0936840654939437,1.507493735016662,2,30,0,1,0,60,1,0,3,1
50,4,1,1,1,Upper River Region,2,1,TRUE,TRUE,1.0936840654939437,1.507493735016662,2,30,0,1,0,60,1,0,4,2
50,4,1,1,1,Upper River Region,3,1,TRUE,TRUE,1.0936840654939437,1.507493735016662,2,30,0,1,0,60,1,0,4,2
51,2,NA,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.2285737475722442,1.7908423423676685,3,30,1,1,0,47,1,0,2,2
51,5,2,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.2285737475722442,1.7908423423676685,3,30,1,1,0,47,1,0,4,2
51,2,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.2285737475722442,1.7908423423676685,3,30,1,1,0,47,1,0,4,2
56,4,2,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.2547546834230705,1.6036748872997106,3,28,0,0,0,47,2,1,4,2
56,4,2,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.2547546834230705,1.6036748872997106,3,28,0,0,0,47,2,1,4,5
56,5,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.2547546834230705,1.6036748872997106,3,28,0,0,0,47,2,1,4,2
57,3,2,1,0,West Coast Region,1,1,TRUE,TRUE,1.1151630585273127,1.4290911894998424,3,27,1,0,0,73,2,1,2,2
57,3,1,1,1,West Coast Region,2,1,TRUE,TRUE,1.1151630585273127,1.4290911894998424,3,27,1,0,0,73,2,1,4,4
57,4,1,1,1,West Coast Region,3,1,TRUE,TRUE,1.1151630585273127,1.4290911894998424,3,27,1,0,0,73,2,1,2,2
60,2,NA,1,0,West Coast Region,1,1,TRUE,TRUE,1.0472323307482696,1.228856973866823,2,24,1,0,0,47,0,0,2,2
60,4,1,1,1,West Coast Region,2,1,TRUE,TRUE,1.0472323307482696,1.228856973866823,2,24,1,0,0,47,0,0,4,2
60,4,1,1,1,West Coast Region,3,1,TRUE,TRUE,1.0472323307482696,1.228856973866823,2,24,1,0,0,47,0,0,4,2
61,5,2,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.042367318846805,1.2286619068791418,2,27,1,1,0,60,2,1,3,5
61,4,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.042367318846805,1.2286619068791418,2,27,1,1,0,60,2,1,4,4
61,1,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.042367318846805,1.2286619068791418,2,27,1,1,0,60,2,1,4,2
62,4,NA,1,0,Upper River Region,1,1,TRUE,TRUE,1.0929259144123564,1.505537708395668,2,32,0,1,0,53,1,0,4,2
62,2,1,1,1,Upper River Region,2,1,TRUE,TRUE,1.0929259144123564,1.505537708395668,2,32,0,1,0,53,1,0,4,4
62,5,1,1,1,Upper River Region,3,1,TRUE,TRUE,1.0929259144123564,1.505537708395668,2,32,0,1,0,53,1,0,4,2
63,4,1,1,0,Lower River Region,1,1,FALSE,FALSE,1.1072570195171734,1.5207103948447915,2,26,0,0,0,53,2,1,4,4
63,NA,NA,1,1,Lower River Region,2,0,FALSE,FALSE,1.1072570195171734,1.5207103948447915,2,26,0,0,0,53,2,1,NA,NA
63,NA,NA,1,1,Lower River Region,3,0,FALSE,FALSE,1.1072570195171734,1.5207103948447915,2,26,0,0,0,53,2,1,NA,NA
64,2,NA,1,0,Lower River Region,1,1,TRUE,TRUE,1.0507374032184782,1.2746927252575233,2,27,1,1,0,80,2,1,4,4
64,2,1,1,1,Lower River Region,2,1,TRUE,TRUE,1.0507374032184782,1.2746927252575233,2,27,1,1,0,80,2,1,5,5
64,3,1,1,1,Lower River Region,3,1,TRUE,TRUE,1.0507374032184782,1.2746927252575233,2,27,1,1,0,80,2,1,4,2
65,2,1,0,0,Greater Banjul Area,1,1,TRUE,FALSE,1.0824177754888782,1.5042415794593145,2,29,0,1,0,60,1,0,4,3
65,4,1,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.0824177754888782,1.5042415794593145,2,29,0,1,0,60,1,0,2,3
65,NA,NA,0,1,Greater Banjul Area,3,0,TRUE,FALSE,1.0824177754888782,1.5042415794593145,2,29,0,1,0,60,1,0,NA,NA
66,5,2,1,0,Greater Banjul Area,1,1,TRUE,FALSE,1.054584604675146,1.265729389226772,2,25,1,0,0,60,2,1,4,4
66,3,1,1,1,Greater Banjul Area,2,1,TRUE,FALSE,1.054584604675146,1.265729389226772,2,25,1,0,0,60,2,1,4,2
66,NA,NA,1,1,Greater Banjul Area,3,0,TRUE,FALSE,1.054584604675146,1.265729389226772,2,25,1,0,0,60,2,1,NA,NA
67,4,NA,0,0,Upper River Region,1,1,TRUE,TRUE,1.0935335227417886,1.521275206918675,2,25,0,1,0,47,1,0,2,2
67,2,3,0,1,Upper River Region,2,1,TRUE,TRUE,1.0935335227417886,1.521275206918675,2,25,0,1,0,47,1,0,4,2
67,2,1,0,1,Upper River Region,3,1,TRUE,TRUE,1.0935335227417886,1.521275206918675,2,25,0,1,0,47,1,0,3,2
68,5,NA,1,0,Upper River Region,1,1,TRUE,TRUE,1.0531046551010774,1.2578331890093903,2,24,1,0,0,60,1,0,4,2
68,3,2,1,1,Upper River Region,2,1,TRUE,TRUE,1.0531046551010774,1.2578331890093903,2,24,1,0,0,60,1,0,1,5
68,5,2,1,1,Upper River Region,3,1,TRUE,TRUE,1.0531046551010774,1.2578331890093903,2,24,1,0,0,60,1,0,2,2
69,4,1,1,0,Upper River Region,1,1,TRUE,FALSE,1.20649241249787,1.8511296541326154,3,29,0,1,0,87,1,0,4,2
69,4,1,1,1,Upper River Region,2,1,TRUE,FALSE,1.20649241249787,1.8511296541326154,3,29,0,1,0,87,1,0,5,2
69,NA,NA,1,1,Upper River Region,3,0,TRUE,FALSE,1.20649241249787,1.8511296541326154,3,29,0,1,0,87,1,0,NA,NA
70,2,1,1,0,Upper River Region,1,1,TRUE,TRUE,1.0390137997931082,1.2088774291582995,2,24,1,1,0,60,1,0,4,2
70,5,2,1,1,Upper River Region,2,1,TRUE,TRUE,1.0390137997931082,1.2088774291582995,2,24,1,1,0,60,1,0,5,2
70,4,3,1,1,Upper River Region,3,1,TRUE,TRUE,1.0390137997931082,1.2088774291582995,2,24,1,1,0,60,1,0,4,2
71,4,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.128560915459752,1.6288616657179793,2,28,0,0,0,67,1,0,3,2
71,2,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.128560915459752,1.6288616657179793,2,28,0,0,0,67,1,0,4,3
71,2,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.128560915459752,1.6288616657179793,2,28,0,0,0,67,1,0,3,3
72,4,2,0,0,Upper River Region,1,1,TRUE,TRUE,1.1557168110867015,1.669591451702796,2,26,0,0,1,53,1,0,4,4
72,5,1,0,1,Upper River Region,2,1,TRUE,TRUE,1.1557168110867015,1.669591451702796,2,26,0,0,1,53,1,0,3,3
72,NA,2,0,1,Upper River Region,3,1,TRUE,TRUE,1.1557168110867015,1.669591451702796,2,26,0,0,1,53,1,0,NA,2
73,2,1,1,0,West Coast Region,1,1,TRUE,TRUE,1.0610045724038388,1.3379678678693587,2,36,1,1,0,73,1,0,5,2
73,3,1,1,1,West Coast Region,2,1,TRUE,TRUE,1.0610045724038388,1.3379678678693587,2,36,1,1,0,73,1,0,4,4
73,3,2,1,1,West Coast Region,3,1,TRUE,TRUE,1.0610045724038388,1.3379678678693587,2,36,1,1,0,73,1,0,4,1
74,4,3,0,0,West Coast Region,1,1,TRUE,FALSE,1.1293339214010103,1.7073152435376342,3,23,0,1,0,73,2,1,5,4
74,5,2,0,1,West Coast Region,2,1,TRUE,FALSE,1.1293339214010103,1.7073152435376342,3,23,0,1,0,73,2,1,5,4
74,NA,NA,0,1,West Coast Region,3,0,TRUE,FALSE,1.1293339214010103,1.7073152435376342,3,23,0,1,0,73,2,1,NA,NA
75,4,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0853394660158466,1.3337720016970378,2,27,0,0,1,47,1,0,4,2
75,3,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0853394660158466,1.3337720016970378,2,27,0,0,1,47,1,0,2,4
75,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0853394660158466,1.3337720016970378,2,27,0,0,1,47,1,0,2,2
76,3,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0876398288478486,1.3421725255875339,2,26,0,0,1,53,2,1,4,2
76,4,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0876398288478486,1.3421725255875339,2,26,0,0,1,53,2,1,4,3
76,2,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0876398288478486,1.3421725255875339,2,26,0,0,1,53,2,1,2,2
77,5,2,1,0,West Coast Region,1,1,TRUE,TRUE,1.0407746579675656,1.1597403299253934,2,26,1,0,1,47,0,0,2,2
77,3,1,1,1,West Coast Region,2,1,TRUE,TRUE,1.0407746579675656,1.1597403299253934,2,26,1,0,1,47,0,0,2,1
77,5,1,1,1,West Coast Region,3,1,TRUE,TRUE,1.0407746579675656,1.1597403299253934,2,26,1,0,1,47,0,0,4,2
78,2,1,0,0,Upper River Region,1,1,TRUE,TRUE,1.0722617079792887,1.4533254931892186,2,26,1,1,0,60,2,1,4,2
78,2,1,0,1,Upper River Region,2,1,TRUE,TRUE,1.0722617079792887,1.4533254931892186,2,26,1,1,0,60,2,1,2,5
78,4,1,0,1,Upper River Region,3,1,TRUE,TRUE,1.0722617079792887,1.4533254931892186,2,26,1,1,0,60,2,1,4,4
79,4,3,0,0,West Coast Region,1,1,TRUE,TRUE,1.086781338489832,1.3548935461659362,2,27,0,0,0,60,0,0,2,5
79,4,1,0,1,West Coast Region,2,1,TRUE,TRUE,1.086781338489832,1.3548935461659362,2,27,0,0,0,60,0,0,4,2
79,4,2,0,1,West Coast Region,3,1,TRUE,TRUE,1.086781338489832,1.3548935461659362,2,27,0,0,0,60,0,0,4,2
80,3,2,0,0,Greater Banjul Area,1,1,FALSE,FALSE,1.2169382222082383,1.911546039777424,3,25,0,0,1,80,1,0,5,1
80,NA,NA,0,1,Greater Banjul Area,2,0,FALSE,FALSE,1.2169382222082383,1.911546039777424,3,25,0,0,1,80,1,0,NA,NA
80,NA,NA,0,1,Greater Banjul Area,3,0,FALSE,FALSE,1.2169382222082383,1.911546039777424,3,25,0,0,1,80,1,0,NA,NA
81,4,3,0,0,Greater Banjul Area,1,1,TRUE,FALSE,1.228990224058108,1.5473093307922423,3,26,1,0,0,47,2,1,3,2
81,4,1,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.228990224058108,1.5473093307922423,3,26,1,0,0,47,2,1,5,1
81,NA,NA,0,1,Greater Banjul Area,3,0,TRUE,FALSE,1.228990224058108,1.5473093307922423,3,26,1,0,0,47,2,1,NA,NA
83,3,1,1,0,West Coast Region,1,1,FALSE,FALSE,1.1024758119019324,1.5547592921585722,2,29,0,1,0,73,1,0,3,2
83,NA,NA,1,1,West Coast Region,2,0,FALSE,FALSE,1.1024758119019324,1.5547592921585722,2,29,0,1,0,73,1,0,NA,NA
83,NA,NA,1,1,West Coast Region,3,0,FALSE,FALSE,1.1024758119019324,1.5547592921585722,2,29,0,1,0,73,1,0,NA,NA
85,4,1,0,0,Greater Banjul Area,1,1,TRUE,FALSE,1.070228435469489,1.4268377135290387,1,23,0,0,1,47,1,0,4,4
85,4,2,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.070228435469489,1.4268377135290387,1,23,0,0,1,47,1,0,5,1
